StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,math_ed,domains,prop_of_time_1,consistent,session_vivid,domain_vivid,visualspatial_1,visualspatial_2,visualspatial_3,sensory_1,sensory_2,sensory_3,touch,touch_1_TEXT,touch_2_TEXT,do_touch,do_touch_1_TEXT,do_touch_2_TEXT,resist_mvmt_3,zoom_2,dynamic_1,causal,causal_1_TEXT,causal_2_TEXT,constraint,constraint_1_TEXT,constraint_2_TEXT,symbols,symbols_1_TEXT,symbols_2_TEXT,symbolicvis,symbolicvis_1_TEXT,symbolicvis_2_TEXT,draw,draw_1_TEXT,draw_2_TEXT,draw_for,challenges,describe,appear,appear_1_TEXT,fade,fade_1_TEXT,stay_present,stay_present_1_TEXT,stay_present_2_TEXT,stop_seeing,stop_seeing_1_TEXT,stop_seeing_2_TEXT,control_1,annoyed,annoyed_1_TEXT,annoyed_2_TEXT,noise_noisy_1,people_company_1,surface,surface_need_1,hands_active_1,light_bright_1,space_full_1,object_real_4,Q50_4,build_see_1,platonist_1,vis_domain,vis_domain_3_TEXT,vis_domain_5_TEXT,Q35_3_TEXT - Parent Topics,Q35_3_TEXT - Topics
8/1/21 16:24,8/1/21 16:45,48,1220,FALSE,8/8/21 16:45,R_23j3g5NVgG6GGXL,Ph.D. in Math,Algebra,70,Some sessions involve more visualization than others,They stay consistent in their  vividness,They stay consistent in their vividness,,100,,0,0,0,No,,"I typically visualise symbolic manipulations, diagrams of functions, things like that. So in a way I visualise writing down the maths, and only actually write it down if I think the thought I've had is worth exploring further. But it's not like I visualise the paper or other surface I'd be writing on. I just visualise the written maths itself more abstractly, so it's not something I can touch. I hope this makes a bit of sense.",,,,45,0,0,Yes,,,No,,,Yes,,,Yes,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,My drawing skill is too limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:42,8/1/21 16:46,35,243,FALSE,8/8/21 16:46,R_1pSbvNaTaVS0DBa,Ph.D. in Math,probability,30,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,They stay consistent in their vividness,100,54,100,0,0,0,No,,only pictural,,,,14,0,70,No,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:46,8/1/21 16:47,10,69,FALSE,8/8/21 16:47,R_2VwCXnLq7USw0IB,Some Undergraduate Coursework,None,50,"Some sessions involve a lot a lot of visualization, others may involve none at all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:49,8/1/21 16:49,5,24,FALSE,8/8/21 16:49,R_2to5F5TbLKVdGB2,Some Undergraduate Coursework,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:51,8/1/21 16:53,40,125,FALSE,8/8/21 16:53,R_DOb7m7i96GEMZbj,Ph.D. in Math,"Algebra, algebraic combinatorics and representation theory",31,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,,94,12,69,15,1,No,,,,,,23,0,6,Yes,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:52,8/1/21 16:56,48,205,FALSE,8/8/21 16:56,R_2uVyMCaTWmEgyEX,Some Graduate Coursework,"theoretical computer science, probability, graph theory",5,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,,,70,10,0,0,No,,,,,,28,0,16,Yes,,,No,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:55,8/1/21 16:57,8,127,FALSE,8/8/21 16:57,R_32IK8mQukfbqeP0,Some Undergraduate Coursework,Abstract algebra ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:56,8/1/21 17:01,50,306,FALSE,8/8/21 17:01,R_2pYb4OtUgIYy9rv,Ph.D. in Math,logic,80,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,They stay consistent in their vividness,3,100,12,0,0,0,No,,,,,,0,0,11,Yes,,,No,,,Yes,,,Yes,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,I never draw these visualizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:01,8/1/21 17:01,2,11,FALSE,8/8/21 17:01,R_cBIX5PBDDlCeiYh,Bachelor Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:05,8/1/21 17:06,13,79,FALSE,8/8/21 17:06,R_rqg6ByfljgYWxjz,Bachelor Degree in Math,Discrete math,36,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:07,8/1/21 17:08,5,18,FALSE,8/8/21 17:08,R_2COICx0FSkYkSVa,Ph.D. in Math,Topology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:13,8/1/21 17:15,13,144,FALSE,8/8/21 17:15,R_3PGNuLigKqVTpAZ,Ph.D. in Math,"differential geometry, low-dimensional topology, group actions",33,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:15,8/1/21 17:18,25,192,FALSE,8/8/21 17:18,R_3J90zzhrRtwyi34,Bachelor Degree in Math,Metric spaces,80,"Some sessions involve a lot a lot of visualization, others may involve none at all",They stay consistent in their  vividness,They stay consistent in their vividness,,100,87,34,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:18,8/1/21 17:21,18,182,FALSE,8/8/21 17:21,R_2urnBQ5Yn15GMfs,Ph.D. in Math,Geometry and algebra ,70,Some sessions involve more visualization than others,It just depends,It just depends,,100,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 15:38,8/1/21 17:22,88,6251,FALSE,8/8/21 17:22,R_2bKa3Audh3E8jMm,Masters Degree in Math,David Testing the Data,26,Some sessions involve more visualization than others,Less  vivid,Less  vivid,50,50,64,55,53,52,No,,,,,,65,0,69,,,,No,,,No,,,No,,,No,,,Both - I draw them for myself and for others.,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it,,No,,No,,No,,,No,,,72,No,,,0,0,sefd,0,0,0,0,,,,,,,,,
8/1/21 17:23,8/1/21 17:27,38,220,FALSE,8/8/21 17:27,R_dbSELZPIanptzeV,Bachelor Degree in Math,Topology,25,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,,100,95,0,0,0,No,,,,,,49,75,100,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:28,8/1/21 17:31,31,157,FALSE,8/8/21 17:31,R_2pVLY9IzQSqq7sC,Ph.D. in Math,"algebra, geometry, topology",65,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,20,100,13,56,6,0,Yes,,,Yes,,,8,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:36,8/1/21 17:36,5,33,FALSE,8/8/21 17:36,R_1jQiqVqvnEc9Vbz,Some Graduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:36,8/1/21 17:38,17,76,FALSE,8/8/21 17:38,R_12zMPvdJtE7UFAg,Ph.D. in Math,geometric analysis,85,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:13,8/1/21 17:41,98,1653,FALSE,8/8/21 17:41,R_ywmMj9Ml5vdtMc1,Some Undergraduate Coursework,"Algebra, Linear algebra, Real analysis",66,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,84,100,23,8,7,0,No,,"They are like a visualization on a screen, not physical.",,,,0,0,77,Yes,"The movement is always intentional, e.g. it could represent a mapping from one object to another, as supposed to say looking from another angle",,No,,The movement can be whatever is necessary for the visual analogy,No,,"Usually the label/name of an object is something I know, rather than visualize",Yes,"If I am trying to algebraically solve some equation and don't have any pen/paper handy, I'll usually visualize the process symbolically.",,No,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing","Trying to think about some topology on an unfamiliar space (e.g. of functions or sets) usually involves simplifying the picture to lower dimension and building up collections of open sets as ""arbitrary blob shapes"", each with a desired property (e.g. containing some point) and gradually overlapping more of them until they're a fuzzy mess to get some idea of the whole collection. The building up process is the important part, since if I were to draw the final picture it would just be a big scribble.",No,,No,,No,,,Yes,"I can get caught up with some particularly nice and/or difficult visualization to the point where you might call it procrastinating. It's not really a persistence of the image itself, but of the desire to explore/rehash it.",,100,No,,,0,0,Notepad,0,0,0,0,75,25,0,,,,,,
8/1/21 17:20,8/1/21 17:46,2,1540,FALSE,8/8/21 17:46,R_2X57AOaUOh7pohB,Masters Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:43,8/1/21 17:46,50,177,FALSE,8/8/21 17:46,R_2dK3J10hg2Sleji,Ph.D. in Math,Geometry and algebra,100,Some sessions involve more visualization than others,It just depends,It just depends,20,24,23,0,0,0,No,,,,,,35,45,82,Yes,,,Yes,,,Yes,,,Yes,,,No,,,I never draw these visualizations.,I never draw these visualizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:49,8/1/21 17:50,7,56,FALSE,8/8/21 17:50,R_8f563EEgBafsSzf,Some Undergraduate Coursework,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:49,8/1/21 17:52,55,181,FALSE,8/8/21 17:52,R_DSoZ5MLuC1TWuwV,Some Undergraduate Coursework,"calculus, linear algebra ",50,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,8,48,24,68,32,0,No,,,,,,51,63,32,Yes,,,Yes,,,No,,,Yes,,,Yes,,,I draw them for other people (e.g. to communicate my perspective to others).,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:15,8/1/21 18:19,26,213,FALSE,8/8/21 18:19,R_3IQ8tIOU85UL5Dn,Some Undergraduate Coursework,Algebraic geometry and lie algebra representations,50,Every session involves similar levels of visual experience,It just depends,It just depends,,100,59,100,0,0,No,,"They are just round blobs with lines going some way to to represent the algebraic ""data""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:26,8/1/21 18:27,7,47,FALSE,8/8/21 18:27,R_2CHV2WetlsIIMXh,Some Graduate Coursework,Cryptography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:32,8/1/21 18:32,5,9,FALSE,8/8/21 18:32,R_p0Ky3t1jrYMP0yd,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:29,8/1/21 18:32,31,217,FALSE,8/8/21 18:32,R_1pJA112ZFgdfvDo,Some Undergraduate Coursework,Algebra ,30,Some sessions involve more visualization than others,They stay consistent in their  vividness,More  vivid,,54,39,0,0,0,No,,No,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:32,8/1/21 18:41,52,580,FALSE,8/8/21 18:41,R_3oBnyM0WAsmypuy,Some Undergraduate Coursework,Algebra,71,Some sessions involve more visualization than others,It just depends,It just depends,48,89,50,49,1,0,No,,,,,,0,25,22,No,,,Yes,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,My drawing skill is too limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:45,8/1/21 18:48,17,189,FALSE,8/8/21 18:48,R_2wjMAK2x6UcwyoU,Masters Degree in Math,Number theory,23,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 18:46,8/1/21 18:53,98,420,FALSE,8/8/21 18:53,R_A58GQvIioJh4asN,Masters Degree in Math,"Topology, dynamical systems",80,Every session involves similar levels of visual experience,It depends on where I am in a reasoning process,More  vivid,100,100,,10,32,0,No,,,,,,49,12,72,Yes,,,Yes,,,No,,,No,,,No,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",The Hopf fibration,No,,No,,No,,,No,,,69,No,,,26,52,Notepad and tablet,72,46,65,49,100,100,100,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 18:55,8/1/21 19:04,60,529,FALSE,8/8/21 19:04,R_1rcPQuhMBD1xTYx,Masters Degree in Math,analytic number theory,20,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,0,48,17,5,0,0,No,,,,,,17,28,21,No,,,Yes,,,Yes,,,Yes,,,No,,,Both - I draw them for myself and for others.,"My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 19:23,8/1/21 19:24,7,25,FALSE,8/8/21 19:24,R_2fwkE0DSQG6fnbC,Bachelor Degree in Math,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 19:34,8/1/21 19:34,7,21,FALSE,8/8/21 19:34,R_eEFOqypPPtkFVwR,Masters Degree in Math,Probability theory ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 19:44,8/1/21 19:44,5,16,FALSE,8/8/21 19:44,R_1rB57413lpf9lLg,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 20:00,8/1/21 20:05,50,306,FALSE,8/8/21 20:05,R_3kpt1XNAFS2YQug,Some Graduate Coursework,Discrete Math,34,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,It just depends,,,100,31,0,0,No,,,,,,3,79,53,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 20:17,8/1/21 20:17,2,16,FALSE,8/8/21 20:17,R_Ycc9qPgac8w1MYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 20:36,8/1/21 20:37,14,65,FALSE,8/8/21 20:37,R_3LimIf7wvqCzfFj,Bachelor Degree in Math,high school topics,35,Some sessions involve more visualization than others,They stay consistent in their  vividness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 20:39,8/1/21 20:40,7,42,FALSE,8/8/21 20:40,R_WwFSLIwVFrXrPuF,Bachelor Degree in Math,Operational Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 20:45,8/1/21 20:45,5,14,FALSE,8/8/21 20:45,R_2sda7wmx0TYodEu,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 21:25,8/1/21 21:25,7,26,FALSE,8/8/21 21:25,R_3hm46CskGkTcqXX,Ph.D. in Math,combinatorics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 21:29,8/1/21 21:29,5,9,FALSE,8/8/21 21:29,R_1rJsclBUs6Kpfau,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 21:42,8/1/21 21:46,33,207,FALSE,8/8/21 21:46,R_20Vc4ZCQKyaKaLk,Masters Degree in Math,"Algebra, category theory, set theory",45,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,It just depends,,58,35,24,0,0,Yes,"Occasionally, if you wanted to. But this doesn't provide any advantage",,No,,See previous question.,0,70,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:53,8/1/21 21:46,32,17560,FALSE,8/8/21 21:46,R_3qeZe9YlX2yakTV,Masters Degree in Math,combinatorics,70,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,It just depends,,47,46,3,0,0,Yes,,,No,,,4,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 22:03,8/1/21 22:04,5,29,FALSE,8/8/21 22:04,R_pH4Y4Ajq0KyA34J,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 22:17,8/1/21 22:20,19,162,FALSE,8/8/21 22:20,R_3nk0lDwHb8kURHN,Some Undergraduate Coursework,Algebra,50,Some sessions involve more visualization than others,They stay consistent in their  vividness,They stay consistent in their vividness,100,100,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 22:32,8/1/21 22:32,5,10,FALSE,8/8/21 22:32,R_1rCbmAVLuCh4tEc,Bachelor Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 22:35,8/1/21 22:36,5,13,FALSE,8/8/21 22:36,R_3PGpbQy7kYQpihf,Bachelor Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 23:21,8/1/21 23:24,17,188,FALSE,8/8/21 23:24,R_wZWjLAKf9vhU253,Masters Degree in Math,Statistics and Linear Algebra,25,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 23:23,8/1/21 23:26,14,190,FALSE,8/8/21 23:26,R_2S6pxgn0JaTso90,Some Graduate Coursework,"algebraic geometry, number theory",1,Every session involves similar levels of visual experience,It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 23:29,8/1/21 23:29,5,9,FALSE,8/8/21 23:29,R_24o68Arp1ocqsLV,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 23:46,8/1/21 23:49,50,181,FALSE,8/8/21 23:49,R_PAMPIphZqQ4Um8F,Some Graduate Coursework,algebra,33,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,25,34,78,91,68,0,No,,,,,,63,69,79,Yes,,,Yes,,,Yes,,,Yes,,,No,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I'm afraid the object / thing / symbol  would change if I tried to draw it too soon,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 23:51,8/1/21 23:55,43,224,FALSE,8/8/21 23:55,R_BsqmJ2BODXRYwcV,Masters Degree in Math,Stochastics/Probability,50,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,100,100,46,100,100,0,No,,I tend to visualise in 2D or simplify the idea until I can sketch it on paper,,,,19,0,45,No,,,No,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 1:06,8/2/21 1:06,5,15,FALSE,8/9/21 1:06,R_12S7XlqWfxWeP7r,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 1:22,8/2/21 1:25,36,184,FALSE,8/9/21 1:25,R_vvKisMI15bexbNL,Some Undergraduate Coursework,Real Analysis,30,"Some sessions involve a lot a lot of visualization, others may involve none at all",Less  vivid,It just depends,,100,,0,0,0,No,,,,,,37,99,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 1:43,8/2/21 1:44,10,86,FALSE,8/9/21 1:44,R_3fV2ejZmltutp8p,Ph.D. in Math,"topology,algebra",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 2:21,8/2/21 2:22,17,100,FALSE,8/9/21 2:22,R_BDtk1mTVzK63DJD,Some Undergraduate Coursework,"Algebra, Discrete Math, Calculus, Linear Algebra",54,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,Less  vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 2:22,8/2/21 2:24,2,102,FALSE,8/9/21 2:24,R_1F3Pjh0mIkHwq6H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 2:46,8/2/21 2:48,29,105,FALSE,8/9/21 2:48,R_0OjAUqZQr4FuYUh,Some Graduate Coursework,Algebra,32,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,52,73,14,6,7,9,No,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 3:54,8/2/21 3:56,31,138,FALSE,8/9/21 3:56,R_3MnhsPuDbxjeZpI,Masters Degree in Math,"Statistics, calculus",75,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,It just depends,,100,100,75,0,0,Yes,,,Yes,Sometimes with 3D models,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 4:41,8/2/21 4:48,98,415,FALSE,8/9/21 4:48,R_31NjPbpufeeXfTt,Ph.D. in Math,Geometric group  theory,68,Every session involves similar levels of visual experience,They stay consistent in their  vividness,They stay consistent in their vividness,,24,,76,0,0,No,,,,,,0,0,0,No,,,,,,No,,,No,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",A cell complex made up of five 2-cells; it’s non planar and has some edge oaths highlighted in different colors,No,,No,,No,,,No,,,2,No,,,22,8,Blank paper,70,100,61,46,98,2,3,,"I visualize when doing math, only in certain domains.",,,,
8/2/21 5:16,8/2/21 5:18,19,79,FALSE,8/9/21 5:18,R_3OeLHtENUr7r7ew,Some Graduate Coursework,"Analysis, probability",50,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,Less  vivid,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 6:22,8/2/21 6:22,5,17,FALSE,8/9/21 6:22,R_6Ewwp0Hpuuzmx8Z,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 7:56,8/2/21 7:57,7,29,FALSE,8/9/21 7:57,R_20VD5TyElDrVHqF,Some Undergraduate Coursework,graph theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 8:08,8/2/21 8:11,17,160,FALSE,8/9/21 8:11,R_9odF4R7Frok04EN,Some Undergraduate Coursework,Trigonometry ,40,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 9:21,8/2/21 9:21,5,26,FALSE,8/9/21 9:21,R_3lFv09UanahJbRS,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 21:50,8/2/21 10:46,7,46543,FALSE,8/9/21 10:46,R_3OkVDU3yZXr0FK8,Some Graduate Coursework,Algebraic Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 13:23,8/2/21 13:25,17,135,FALSE,8/9/21 13:25,R_2S2eRyNDY7pNJZS,Bachelor Degree in Math,Complex analysis ,80,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,They stay consistent in their vividness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:33,8/2/21 14:26,13,78780,FALSE,8/9/21 14:26,R_1myFPHvsvmJZEih,Ph.D. in Math,mathematical logic,63,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
